ID,RevenueType,CostCenterGroup,PeriodSortKey,PeriodYear,PeriodMonth,Amount
043d1018-5f41-45d7-b7c7-921eb3c5605c,One-off,NOI,202509,2025,9,-0.0
47314a0a-a4e3-4c4b-a43a-cc1ec7db1c06,One-off,NOI,202509,2025,9,-0.0
37a3e88b-ed94-46ba-a5b2-f28267e2d334,One-off,NOI,202509,2025,9,-0.0
57b37337-e818-475c-9779-d1b14e9acf99,One-off,NOI,202509,2025,9,-0.0
2d70c7aa-edc3-40bb-adef-22695b4b5b88,One-off,WAT,202509,2025,9,204.0
8f4ee21a-887c-4432-a179-8c30144675fc,One-off,WAT,202509,2025,9,240.0
3f9098d4-ce3c-4ba8-ba17-8278bac62402,One-off,WAT,202509,2025,9,312.0
467eda78-4530-4829-84c7-0b7f62d096fd,One-off,NOI,202509,2025,9,390.0
17b2c187-4563-448b-bfba-00f8b21b789d,One-off,WAT,202509,2025,9,102.0
e13cb2f8-dd6f-4eae-a84a-f548216ccf92,One-off,NOI,202509,2025,9,150.0
39c17b91-f3f0-4349-981d-9fae2e3b778a,One-off,NOI,202510,2025,10,450.0
07727d21-76b6-40eb-842b-1a252d8c9092,One-off,WAT,202510,2025,10,204.0
97f7b5c0-0533-4082-a556-ae4057f85960,One-off,WAT,202510,2025,10,127.5
0e17c0f2-5136-42e7-94c1-868a7745e341,One-off,WAT,202510,2025,10,204.0
652f658a-12cc-46c8-bc5f-afd1f4838eb7,One-off,WAT,202510,2025,10,-0.0
355d8faf-7e34-486e-827e-3b0d463c9790,One-off,NOI,202510,2025,10,159.0
5308222c-8501-419c-8237-a09b513263be,One-off,NOI,202510,2025,10,225.0
bd81b9e3-94b7-49d6-9318-395186fcf7a9,One-off,WAT,202510,2025,10,20.4
9427f66d-1386-4670-82b4-4639acc11233,One-off,WAT,202510,2025,10,-0.0
feec6e13-ef0b-43f8-a423-08e565e88a1a,One-off,WAT,202511,2025,11,-0.0
b9782afc-0de2-47dc-9e80-5cfcb16707a5,One-off,WAT,202511,2025,11,-0.0
c5613fc7-56d0-4ee1-9a6a-35cc878af663,One-off,WAT,202511,2025,11,441.8
cf47fb25-a00e-4a5d-bad6-2bc25d58cf71,One-off,WAT,202511,2025,11,-0.0
552da92a-45ca-4992-b8b0-3ad74b8ccfc5,One-off,WAT,202511,2025,11,204.0
f02561a7-fde9-4507-a37d-22b2fd552f46,One-off,WAT,202511,2025,11,255.0
3fb900e2-53dd-4b6b-9e46-685f39c4c674,One-off,WAT,202511,2025,11,15300.0
472ecdfc-dfdf-436a-85ae-f230259286d1,One-off,WAT,202511,2025,11,408.0
9a13f0ae-36e7-4203-82b7-39958d85a6e4,One-off,WAT,202511,2025,11,24.0
88a7cabd-5492-4c5e-8806-5aaabead0516,One-off,WAT,202511,2025,11,151.2
9e3ab00e-fafe-4816-878b-29dbd5137253,One-off,WAT,202511,2025,11,-0.0
93917643-e753-46d8-8148-ccc05084b4f4,One-off,WAT,202512,2025,12,24.0
9504d38c-182e-4929-a3ed-2645757eaaf9,One-off,WAT,202512,2025,12,-0.0
b3635e29-c084-4bb0-b2a8-a5002e121c1c,One-off,NOI,202502,2025,2,-0.0
be9118c5-0dc8-4d17-986f-e0fad2e5e197,One-off,NOI,202502,2025,2,-0.0
abbba26e-dec3-4acb-9b13-d33152d315f8,One-off,NOI,202502,2025,2,400.0
9898f876-f28d-470b-ab82-b6e60dbaabb6,One-off,NOI,202502,2025,2,-0.0
19820bef-6e02-4160-8826-471fbe610bc3,One-off,NOI,202502,2025,2,-400.0
6992134a-e3aa-4b0a-9a11-64a1a768c21c,One-off,NOI,202502,2025,2,-0.0
1e5b9a07-f27e-46d7-a29b-a2f2d71b2046,One-off,NOI,202502,2025,2,30.0
30753bba-1818-47e0-b0e3-b8fe1c62173a,One-off,NOI,202502,2025,2,63.0
577ceb18-0d77-470f-8ca0-85d2157e1317,One-off,NOI,202503,2025,3,4000.0
effc44ef-dcc4-410b-b616-ea28d7e18e44,One-off,NOI,202505,2025,5,400.0
76a70478-ce0a-4715-919c-7fbfb3446838,One-off,NOI,202505,2025,5,70.0
5ddcdf9b-e4a5-4fd0-9ec2-7aaa19e1795f,One-off,NOI,202505,2025,5,-400.0
2e068b73-c2c8-4d72-8853-c074519a9e33,One-off,NOI,202505,2025,5,1295.0
8d449ab6-fc97-46c2-8de5-e2c7d94cd264,One-off,NOI,202505,2025,5,400.0
d971251f-1691-4576-9270-adf9da4f35c5,One-off,NOI,202505,2025,5,450.0
54b744e0-c2b4-4d4e-944c-c1ee632a6c8b,One-off,NOI,202505,2025,5,126.0
785dd543-a1d1-472a-ba5f-9af21a53ccae,One-off,NOI,202506,2025,6,63.0
bfde9952-1445-4457-8fac-61c17e931330,One-off,NOI,202506,2025,6,475.0
20fe4530-3e9e-4092-b89f-6ef7a8c48a20,One-off,NOI,202506,2025,6,475.0
446c9676-7642-4df4-9bc5-121df381c90d,One-off,NOI,202506,2025,6,1875.0
bba71faf-1303-4e10-9ac1-cdada9b53d58,One-off,NOI,202506,2025,6,380.0
8dc99503-d2f1-48a9-8d40-7b64f8d7c517,One-off,NOI,202506,2025,6,2500.0
87d11e6d-766b-44cf-94ac-384f4ce86e5e,One-off,NOI,202507,2025,7,400.0
5311fc8f-518b-4600-876d-04b0a7aa4484,One-off,NOI,202508,2025,8,232.0
ee94d727-7fc6-47ed-88b4-98168e34bc89,One-off,WAT,202508,2025,8,15.0
3e0acf3a-c81b-4d88-8b39-fc5c446b813a,One-off,NOI,202510,2025,10,2000.0
642c0668-7a38-46b2-ba6c-37bd1e41f14d,One-off,NOI,202510,2025,10,4000.0
5c7ac064-de4a-42ac-9393-b1a00074bac3,One-off,NOI,202510,2025,10,450.0
b0825ca6-d7db-4848-b693-6322daa584fa,One-off,WAT,202511,2025,11,150.0
0665a06f-5128-4889-b42c-64bcd207b826,One-off,WAT,202511,2025,11,54.0
d5f545a7-d88d-47a0-bbd8-60341373a794,One-off,NOI,202501,2025,1,360.0
1052e324-fcba-49ed-ab38-ccf83a9a57b4,One-off,WAT,202501,2025,1,-0.0
5d9afde3-3f0b-4dac-9463-951e3cc4c9ec,One-off,WAT,202501,2025,1,15.0
1154c997-506c-4539-9603-06cfd739c776,One-off,NOI,202501,2025,1,300.0
276720e1-7306-4206-9dd6-8d1535fab8a2,One-off,NOI,202501,2025,1,-0.0
9e694f33-2831-41e5-a4ee-55f374c8d060,One-off,NOI,202501,2025,1,-0.0
d123bf28-9d45-4a02-afa9-7a60536e7048,One-off,NOI,202501,2025,1,-0.0
4beaafe6-a33d-480a-be7c-62cb3ad34be3,One-off,NOI,202501,2025,1,25.36
957f60b7-4b08-45af-8aa6-47a2a1754132,One-off,NOI,202501,2025,1,-0.0
930d645c-98e7-4361-8396-7267b32f409e,One-off,NOI,202501,2025,1,-0.22
ed0b353c-10c1-46b8-996e-24fff69e92d1,One-off,NOI,202502,2025,2,-975.32
8545346a-22c0-437f-adb4-d2f59ba777ed,One-off,NOI,202502,2025,2,-0.0
ca4ba3a4-622d-47fc-bf43-6d5106439cc7,One-off,NOI,202502,2025,2,-0.0
8918e2d3-692e-4539-b475-1340520409bb,One-off,NOI,202502,2025,2,6.61
bd024afb-bd45-4513-8a85-8d5fe446ec6f,One-off,NOI,202502,2025,2,-0.0
c6a17956-3d46-441e-9ed6-d382fdbb49f0,One-off,NOI,202502,2025,2,-6.61
3868bff0-cdcb-4b84-99cc-ee537163714c,One-off,NOI,202502,2025,2,-0.0
9aa2cef5-1876-4513-9eee-50dc2760ea55,One-off,NOI,202502,2025,2,975.32
0f025c1a-f500-4299-aa62-f940d471458f,One-off,NOI,202502,2025,2,1890.0
6dd070fb-439e-4b12-b2a8-3fd9fe6196ce,One-off,NOI,202502,2025,2,1260.0
3f5a2b9b-db41-4d37-a88d-e14c967d04e4,One-off,NOI,202502,2025,2,1680.0
32b4bc4f-22e8-4d2b-94f0-854593aba273,One-off,NOI,202502,2025,2,420.0
57a8c1c2-0a7c-4196-ad8f-8f1af4487cf3,One-off,NOI,202502,2025,2,1200.0
ab9a82a4-2dbe-4486-9ee8-83648f980ac7,One-off,NOI,202502,2025,2,1260.0
12ee0720-bfe3-46de-b580-8b4b0a26aeb5,One-off,NOI,202502,2025,2,1680.0
95cac321-0032-448f-8b18-ce21d5558061,One-off,NOI,202502,2025,2,1050.0
fd3c5e37-fbdc-4be2-9bf5-0190c9992ade,One-off,NOI,202502,2025,2,-1260.0
b52d6a3b-678a-4512-ab32-2fc4f9159fe2,One-off,NOI,202502,2025,2,-1050.0
ee5ac39c-ceac-4ee6-9bfb-cf2cdf698110,One-off,NOI,202502,2025,2,-0.0
ce3fab62-8a0b-4df1-803a-e09f3f515208,One-off,NOI,202502,2025,2,-1680.0
55ce81d4-6f62-4a68-be9b-d0f46ec38293,One-off,NOI,202502,2025,2,-0.0
2eb4efa9-8e5b-4701-a9ac-9b468a5703c7,One-off,NOI,202502,2025,2,-420.0
b8d4ab1e-c01d-42f0-b047-ad189694e982,One-off,NOI,202502,2025,2,-1680.0
4c65960c-6656-4427-a126-4bba30512a04,One-off,NOI,202502,2025,2,-0.0
357296ba-e279-4d22-a602-1f8bf258d450,One-off,NOI,202502,2025,2,-1200.0
ef1ddfeb-0673-459c-9bb9-f04269408867,One-off,NOI,202502,2025,2,-1890.0
eccb12ca-c010-4b48-8c48-61d46db1faf5,One-off,NOI,202502,2025,2,-420.0
5df81a5d-d838-448e-8dd2-99fe6a58762b,One-off,NOI,202502,2025,2,-1050.0
188cdd4b-23dc-474d-ad43-9b3e0c24af68,One-off,NOI,202502,2025,2,-1260.0
23fa6061-9719-461e-82ee-e08115186f55,One-off,NOI,202502,2025,2,-1680.0
5b4e09d9-1c22-4763-8f8d-47bfe2fb5875,One-off,NOI,202502,2025,2,-1260.0
02ec2cd6-09bd-4c23-80f5-2c917c022aee,One-off,NOI,202502,2025,2,-1680.0
d1fcd122-102f-4034-be95-56820fce4ab8,One-off,NOI,202502,2025,2,1680.0
4dd0536c-b94a-4cbd-a365-6dc5b5515226,One-off,NOI,202502,2025,2,1680.0
1bd68b77-e039-4696-ab43-fdb75f0ce0c2,One-off,NOI,202502,2025,2,-0.0
5e01a6b9-3dae-48d4-83ea-370dd6998b32,One-off,NOI,202502,2025,2,1050.0
8b9bcb77-a4ef-4d9f-9079-104d6d958809,One-off,NOI,202502,2025,2,1260.0
930c357b-5ce4-49f2-a796-38fb576b93b2,One-off,NOI,202502,2025,2,-0.0
5c18059e-af1e-4ee7-bc6b-c3b6ca7893a1,One-off,NOI,202502,2025,2,-0.0
2f0a32be-701a-4a22-8901-7538e1ef8beb,One-off,NOI,202502,2025,2,420.0
5e70abce-8c4c-428f-95ca-bf0cb80c80f0,One-off,NOI,202502,2025,2,-0.0
da1792af-a6bc-43ed-bccb-ee7887ca4404,One-off,WAT,202502,2025,2,15.0
4ac531ed-b347-4bc1-928c-4ffe57caf248,One-off,NOI,202502,2025,2,-0.0
6919aff0-b3f0-47be-922c-edf98fb026c6,One-off,NOI,202502,2025,2,1296.0
42ef824e-1e04-447d-aea2-a537b3daaa7c,One-off,NOI,202502,2025,2,-0.0
21172089-5573-4760-990a-a7bffdf3c495,One-off,NOI,202502,2025,2,-0.0
beb5c115-399d-482b-80a8-c1f74bd03639,One-off,NOI,202502,2025,2,-0.22
d0e868b6-2004-41be-aab0-9a0a80affc03,One-off,NOI,202502,2025,2,25.36
7ec0f803-0b31-4b66-9f83-da8a3dab6bf4,One-off,NOI,202502,2025,2,-0.0
fc220b2c-36c0-43d2-a1b0-1d42e007e255,One-off,NOI,202502,2025,2,-0.0
82005f82-c57d-4a9b-a7a2-4176e425f49d,One-off,WAT,202502,2025,2,155.52
586468e9-5f30-46a6-b52d-ee2d191efea8,One-off,WAT,202502,2025,2,-0.0
e616c812-728a-45f2-8ba4-6184493dc8d6,One-off,WAT,202503,2025,3,-0.0
a824f260-071a-4749-a1d9-9ec3557726c4,One-off,NOI,202503,2025,3,390.0
654e6d90-6162-4b9b-9d19-08312f1f9350,One-off,NOI,202503,2025,3,0.66
52526a2e-67b1-4874-97c2-037184e5c226,One-off,NOI,202503,2025,3,-0.0
79da02ec-6ffa-4e38-8691-b2a67c27dff9,One-off,NOI,202503,2025,3,-76.08
51151431-c89d-4bc2-89d6-68e79918dcc8,One-off,NOI,202503,2025,3,-0.0
7720466a-1d67-4adb-8048-020c1d1ccd7e,One-off,NOI,202503,2025,3,-0.0
8aaa9a83-26de-4d48-b905-167a861560b6,One-off,NOI,202503,2025,3,-0.0
6d7b87f1-8046-48f0-b136-e2d616f55a3d,One-off,NOI,202503,2025,3,-0.0
d9aae0ef-3a77-47cd-9e0c-575ef4ff53f6,One-off,NOI,202503,2025,3,-0.22
57fd1765-5016-487c-8daf-6468a8836aa8,One-off,NOI,202503,2025,3,25.36
04c6ab55-ea96-4bc4-bcb8-d1d6c26bb78d,One-off,NOI,202503,2025,3,-0.0
bcba323b-ffbc-4138-8dd7-5f5e7c9ad95b,One-off,NOI,202503,2025,3,-0.0
4f780efb-f752-4beb-bd90-c0489254f1cf,One-off,NOI,202503,2025,3,-0.0
1cd9907b-3935-4b61-bd50-93e21c227e50,One-off,WAT,202503,2025,3,-0.0
b9b51756-16b4-4894-bc12-984394228a73,One-off,WAT,202503,2025,3,752.78
55afb60f-4b76-43f8-bacc-9f68ea89dab8,One-off,WAT,202503,2025,3,300.0
98bf5777-5c10-424a-8969-90775fe8af73,One-off,NOI,202503,2025,3,76.08
1bc424af-12af-4d4a-8741-2871960d962d,One-off,NOI,202503,2025,3,-0.0
86d1c65c-b005-4a87-a47f-48acec93fdad,One-off,NOI,202503,2025,3,-0.0
3e76ebe3-057b-46af-8434-6d1d5d81e1ed,One-off,NOI,202503,2025,3,-0.0
37cfc750-f030-47d0-adcb-7e854274851d,One-off,NOI,202503,2025,3,-0.0
279d51ce-5280-4e33-8f38-f7cab00ededb,One-off,NOI,202503,2025,3,-0.66
d78c7af9-3676-4907-a596-8148c611fc98,One-off,WAT,202503,2025,3,155.53
e1110143-d42c-4823-acdc-5a16810858b3,One-off,WAT,202503,2025,3,-0.0
867ef7dd-b9f8-440c-8c71-1989a7504e5a,One-off,NOI,202504,2025,4,7370.0
d9fdfe23-a460-4a6c-a191-e18f499ad7c4,One-off,NOI,202504,2025,4,-0.0
edb3f6b6-28ab-4a7d-919d-7e9fa1d7472f,One-off,NOI,202504,2025,4,11280.0
2d265f75-22ab-474e-b7d3-2410a630e0db,One-off,WAT,202504,2025,4,20.0
50041f5a-a8c4-4c0a-8853-ff55bc353189,One-off,WAT,202504,2025,4,-0.0
205c519e-a964-4b60-a7fd-817347c20cfb,One-off,NOI,202504,2025,4,395.0
35e4bf86-d240-4a07-98aa-03d4d66a173e,One-off,WAT,202504,2025,4,155.52
fa18da1f-fe32-441f-ad83-10b1cd130f28,One-off,WAT,202504,2025,4,-0.0
f3e19570-4348-4537-86d7-60a073077fce,One-off,NOI,202504,2025,4,-0.0
400f2153-dc86-476b-b189-211988b75152,One-off,NOI,202504,2025,4,50.72
3537b6f0-ea0c-4ec1-8910-c7943626dce6,One-off,NOI,202504,2025,4,-0.0
cfb743f7-6675-4025-b93f-d700b6a55619,One-off,NOI,202504,2025,4,1.61
2dbb783c-71b5-4c37-837b-c7f5b1b53555,One-off,NOI,202505,2025,5,1260.0
d5a6bbda-b696-48dd-b771-1341d659cf33,One-off,NOI,202505,2025,5,1890.0
3b523b1b-8465-4126-af72-dd735c3c11c2,One-off,NOI,202505,2025,5,1200.0
551556f9-0d56-4473-a9b2-1abdde793bdd,One-off,NOI,202505,2025,5,15.0
ff31f20c-728d-47b8-b705-6ac66c0d65c2,One-off,NOI,202505,2025,5,-1260.0
becc644b-962d-483a-a3a2-bd89c93d3bca,One-off,NOI,202505,2025,5,-1890.0
c664d834-f751-4f82-8ef4-1e56bf70a14a,One-off,NOI,202505,2025,5,-1200.0
b649ca1e-c936-45df-97ba-89bb410b87fe,One-off,NOI,202505,2025,5,-0.0
51f0363c-771e-4108-8676-69a47daa0ba9,One-off,NOI,202505,2025,5,1380.0
54f83b9e-2040-4030-a853-a31329aa1481,One-off,NOI,202505,2025,5,4140.0
c061101d-72dc-40ed-9dc0-72d9abf9e13e,One-off,WAT,202505,2025,5,519.2
3c3ad434-51cc-499a-9a92-9d25e5567875,One-off,NOI,202505,2025,5,237.0
edbd0542-2809-499f-b624-ad68ea8da4f9,One-off,WAT,202505,2025,5,15.0
f6e0092d-8e0f-48a3-a5b1-568a0b54d6ff,One-off,WAT,202505,2025,5,15.0
79206f39-ea6a-48ec-ab29-b4176796e94a,One-off,WAT,202505,2025,5,15.0
57655db9-0b57-45ad-bf97-cd554bfe3e28,One-off,NOI,202505,2025,5,1200.0
34987b45-b7ea-4dfe-afde-e51fe2c076f0,One-off,NOI,202505,2025,5,1050.0
87906748-c8ef-4faf-9ac5-8d327a2d069f,One-off,NOI,202505,2025,5,2300.0
9fc51149-d58a-45a6-8927-34fdeabf6082,One-off,NOI,202505,2025,5,920.0
b1a25969-d13e-404f-a164-1ede473f9514,One-off,WAT,202505,2025,5,-0.0
0660f99b-233a-4b23-bb09-dadba47e0607,One-off,WAT,202505,2025,5,708.0
5056a372-b558-4174-bc92-cfbb237f97ef,One-off,NOI,202505,2025,5,380.0
919041ec-b761-4d7c-a6d7-c7f9ec4647f7,One-off,NOI,202505,2025,5,750.0
64479f59-09e2-4aac-a0da-e313e0c8b112,One-off,WAT,202505,2025,5,-0.0
fa0078f8-0afb-4c31-9fc5-3a3cd2ba67c7,One-off,WAT,202505,2025,5,155.53
b906acbb-a95f-4443-8aaa-380ca83834dc,One-off,NOI,202505,2025,5,-0.0
0f48f17d-b190-47a2-821f-7c016c173464,One-off,NOI,202505,2025,5,50.71
56bcd008-639d-46c6-b26a-780cc6ad6e4d,One-off,NOI,202505,2025,5,-0.0
c630c3d9-d371-434c-bfaa-40368f979e80,One-off,NOI,202505,2025,5,1.61
1850c3bd-e82b-49ff-af61-9ccac2c2bedd,One-off,WAT,202506,2025,6,141.6
acfafeaf-a23a-4f2b-a715-b83c434747a3,One-off,WAT,202506,2025,6,600.0
f70e3c2a-a95a-46d7-a7d2-57c65dc618fc,One-off,WAT,202506,2025,6,94.4
9c5a77e1-b4ff-495c-aa1f-dbd1223b3030,One-off,WAT,202506,2025,6,102.8
688969cd-cd89-43a4-90e7-5851216715e1,One-off,WAT,202506,2025,6,308.4
ef57accc-213e-480d-b6ff-48eb90ee1102,One-off,NOI,202506,2025,6,395.0
42dbc8db-3158-4e42-82a7-f06ca9cbd3bb,One-off,NOI,202506,2025,6,140.0
91d63022-1faf-4c4c-befd-8e6a9ed3f1ea,One-off,NOI,202506,2025,6,790.0
a6daba51-14ad-41f6-94c5-437048e40605,One-off,NOI,202506,2025,6,632.0
8c599842-d9a3-4ccf-9423-38f76c933c7f,One-off,NOI,202506,2025,6,1380.0
57902c3c-d542-4485-b890-08c15acc564b,One-off,NOI,202506,2025,6,4025.0
548a1a40-dd55-4899-acc9-15d968a7da5a,One-off,NOI,202506,2025,6,1975.0
14c59ccc-3c1f-4eb3-8b40-40b96af1a16a,One-off,NOI,202506,2025,6,1264.0
97c39383-524c-4b2f-a67f-754411e63305,One-off,WAT,202506,2025,6,155.52
55c31262-65b4-40f3-a8d8-166f5737be5c,One-off,WAT,202506,2025,6,-0.0
ef166360-186b-4fbd-8ec1-c253127b7ebd,One-off,NOI,202506,2025,6,-0.0
6be69488-2f0d-40c8-b398-fd15763fa03e,One-off,NOI,202506,2025,6,50.72
1a4c0477-81d4-4f6a-8243-d1c4dcae4cc6,One-off,NOI,202506,2025,6,-0.0
feb812f6-d7ee-4d2e-a814-a7bc88db8752,One-off,NOI,202506,2025,6,1.61
b2a71a9a-b26b-4f78-97c8-a4000a9786d8,One-off,NOI,202507,2025,7,15.0
fbe0fc5f-4126-4b78-972d-32565ed02f4d,One-off,WAT,202507,2025,7,-0.0
c007ef0e-2393-4984-91b5-21f20102282a,One-off,WAT,202507,2025,7,-777.62
5a11f359-2665-4f5b-af8a-b10b85631e95,One-off,WAT,202507,2025,7,1178.1
1df77fcc-7b84-4198-9975-629015205d6c,One-off,WAT,202507,2025,7,401.2
bdc559af-df28-42e4-8697-cb479ea4966f,One-off,WAT,202507,2025,7,-0.0
3759903f-ed5f-44cb-bded-e523e8548ff6,One-off,WAT,202507,2025,7,777.62
78034cc0-429e-42ed-b703-eae6c74524ba,One-off,WAT,202507,2025,7,-0.0
78c3a219-b2a1-47a9-a842-38050b4aa77b,One-off,WAT,202507,2025,7,590.0
175d07c3-22f7-4e63-8fcc-3644032d90be,One-off,WAT,202507,2025,7,35.0
2603ca64-7a5e-4344-bce1-28c15c8cf38c,One-off,WAT,202507,2025,7,660.8
b8ab4d6c-51be-4fc2-8551-f79b9e1ff75b,One-off,WAT,202507,2025,7,35.0
d28d3c97-f982-44a8-bf48-0729d844eb26,One-off,WAT,202507,2025,7,377.6
5b86ddce-f925-4bf8-b514-b87cc54c5441,One-off,NOI,202507,2025,7,316.0
bf170396-2249-435b-ac1a-9f2bebbba309,One-off,WAT,202507,2025,7,35.0
7261cf2c-adc7-452e-81e2-d49c9c043cfa,One-off,WAT,202507,2025,7,-141.6
13732bc7-5fb7-4dd9-a03c-c1595ddd43f5,One-off,WAT,202507,2025,7,141.6
3fca643e-09be-4f29-8144-9a2ac6d2618f,One-off,WAT,202507,2025,7,-377.6
cb9e8e7f-d232-45df-b18a-b9a4bf0c5f13,One-off,WAT,202507,2025,7,377.6
ca021929-70a3-4545-8273-89d81eea3a7f,One-off,WAT,202507,2025,7,-0.0
8aa49003-c6f1-427d-a345-943fcd3f0b82,One-off,WAT,202507,2025,7,330.4
d6e0e5e2-ec35-427e-9e57-316c88a3938f,One-off,NOI,202507,2025,7,35.0
e6de2781-5f17-4606-bb70-4ef7265e854a,One-off,NOI,202507,2025,7,1890.0
43ea341c-ce40-4ffd-956f-64337d905f19,One-off,NOI,202507,2025,7,420.0
1c632c4e-0787-4541-9c28-77024416ad11,One-off,NOI,202507,2025,7,1050.0
81f3cee3-9e09-481b-aa18-67eb7a05c1e3,One-off,NOI,202507,2025,7,1580.0
4c44bf41-fe7f-412e-8a6a-64255cb2a435,One-off,NOI,202507,2025,7,945.0
550f27e2-8e6a-4cf3-893c-16912237fb1e,One-off,NOI,202507,2025,7,420.0
1ec81098-3c97-41c9-8296-45623fca1dcd,One-off,NOI,202507,2025,7,1050.0
e97aaf51-d669-4843-a331-1ff23f457fa0,One-off,NOI,202507,2025,7,1837.5
6670d32e-9eb6-4dec-bb82-fb2b4a2429ba,One-off,NOI,202507,2025,7,-0.0
7ce305ad-4081-4a79-89df-4283c4531a61,One-off,NOI,202507,2025,7,630.0
05dd60aa-4b35-496d-ba60-47f6e94567f7,One-off,NOI,202507,2025,7,790.0
aa70088d-e460-41d5-92bd-e9a939921ab2,One-off,NOI,202507,2025,7,420.0
1c6289e0-0009-45d8-b716-a75f81474135,One-off,NOI,202507,2025,7,1050.0
f8bdedb1-3a95-4e2c-aede-3131b699fa9d,One-off,NOI,202507,2025,7,787.5
8d2a2934-0e37-4fd6-8685-a5d831ad8be8,One-off,WAT,202507,2025,7,5.0
7a3ac663-deda-4c36-a225-e55e840aac45,One-off,WAT,202507,2025,7,28.33
e7545aca-cd13-456c-ba99-83b61ffedaff,One-off,NOI,202508,2025,8,553.0
98575678-34f8-401e-bf79-2f51df63b462,One-off,WAT,202508,2025,8,207.9
32732bbb-6bac-4dd8-b12e-c5631dcde5e6,One-off,WAT,202508,2025,8,354.0
6a7d4ece-9f0a-4ba6-b269-bd30108d8842,One-off,WAT,202508,2025,8,-508.2
a3406dbe-d3cb-4f62-9686-e2798cabc781,One-off,WAT,202508,2025,8,508.2
12cf292f-d980-4b5d-b202-84bc0a9da0d7,One-off,WAT,202508,2025,8,508.2
fa636446-241c-4f01-8d03-b333fcdd3bde,One-off,NOI,202508,2025,8,790.0
d5bcc1a6-003b-486b-8421-469c9add32f8,One-off,WAT,202508,2025,8,118.0
81128c94-9856-4a1c-aa52-4c0783b3c9eb,One-off,WAT,202508,2025,8,35.0
76d9c0c6-d9ba-41f9-bfb5-64562007cde8,One-off,NOI,202508,2025,8,35.0
f8d232a8-2fa1-4e8a-bda2-aa1507ebaa89,One-off,NOI,202508,2025,8,632.0
db62703a-4e54-46c6-be8c-5cb59628548e,One-off,NOI,202508,2025,8,2090.0
e1eaee86-4b3d-42fc-a25d-4b13e50710bb,One-off,NOI,202508,2025,8,15.0
aa7575ff-bed6-4c69-a3d8-eb85de5a8979,One-off,WAT,202508,2025,8,5.0
dbad5a58-11a3-46de-890a-20a5fbcd5824,One-off,WAT,202508,2025,8,28.34
83ff6b26-0d6a-4893-9ae5-bed6a46e5a6b,One-off,NOI,202509,2025,9,355.5
705aae99-ef65-4de6-896b-031937e17925,One-off,NOI,202509,2025,9,513.5
affa818a-3f66-4470-9b34-ae84746b9b5c,One-off,WAT,202509,2025,9,69.3
c49c7224-1075-4509-8b3b-deaf8d4be10d,One-off,WAT,202509,2025,9,70.8
e7e098ab-b3fc-4823-83d0-7f26ba4986f1,One-off,WAT,202509,2025,9,259.6
d971c7f4-f837-42b2-aaf6-cf7e776ba9e1,One-off,NOI,202509,2025,9,-0.0
edceabf5-4777-47b2-984d-ae5aa31db866,One-off,NOI,202509,2025,9,-0.0
4ac6ee7b-3641-4414-bcee-74f6c355129d,One-off,NOI,202509,2025,9,-4.83
ccae290c-4ee9-4eba-a446-32b28868c79a,One-off,NOI,202509,2025,9,-152.15
ff3e97c9-7460-47c0-b83e-30a2e61368a2,One-off,WAT,202509,2025,9,-85.0
fd341aee-d92e-494c-b5be-8ac46ffca804,One-off,WAT,202509,2025,9,-15.0
ec1e02e8-e362-402d-8679-d96bdafbed27,One-off,WAT,202509,2025,9,5.0
e4de063f-0f54-4685-b234-26a9385dd485,One-off,WAT,202509,2025,9,28.33
02a42def-eb51-420b-afee-9e0fb4bd0075,One-off,NOI,202509,2025,9,-0.0
c96dd3a2-b50a-49cb-82c6-7ae9a5043d41,One-off,NOI,202509,2025,9,4.83
c48cf18a-dc15-4aa4-bc81-d274ac94bffa,One-off,NOI,202509,2025,9,-0.0
fb16755c-5f7d-4131-9c84-419b3b42b336,One-off,NOI,202509,2025,9,152.15
67e55658-f973-4669-8b3e-cecba18fa646,One-off,WAT,202509,2025,9,613.6
a1807a38-5da2-438f-8f97-c0dcf64799e7,One-off,WAT,202509,2025,9,236.0
660b83bf-d360-4e20-85c9-cd47107d91ed,One-off,WAT,202509,2025,9,15.0
83d28043-0a19-45bd-8610-bf74a59d73e3,One-off,WAT,202509,2025,9,85.0
5c9a011a-7e14-43d7-8b1d-831b67c88dd1,One-off,WAT,202509,2025,9,92.4
bf9c59f3-3d53-4191-9625-536d35548e43,One-off,WAT,202509,2025,9,47.2
c25203f1-665e-4b11-bed8-ebd4d1b78202,One-off,WAT,202509,2025,9,-47.2
abe0c899-d109-4abe-9d07-feef77315190,One-off,WAT,202509,2025,9,46.2
fc22ca6a-c8cf-4f0c-abb0-eb2a28371a95,One-off,WAT,202509,2025,9,1581.2
545ad30d-f5a1-4398-9b29-70a06077684b,One-off,WAT,202509,2025,9,94.4
bdc23902-d964-45be-98c4-190f81c86bbb,One-off,NOI,202509,2025,9,65.0
4d20fc4e-d2d7-41be-9dba-c5302c5ec79e,One-off,NOI,202509,2025,9,190.0
a949eee4-eaba-4632-a3f7-5e4d5bc81797,One-off,NOI,202509,2025,9,158.0
c70c2a39-ec0c-4916-be2b-02bd4bfd5b6d,One-off,NOI,202509,2025,9,118.5
8417ee89-a001-4529-96e9-cac2b905ce01,One-off,NOI,202509,2025,9,175.0
